household_key,fsv_cmsi_flag,fsv_credit_card_flag,fsv_id_theft_flag,number_of_children,length_of_residence,do_not_direct_mail_solicit,email_available,ers_ent_count_year_1,ers_ent_count_year_2,ers_ent_count_year_3,ers_member_cost_year_1,ers_member_cost_year_2,ers_member_cost_year_3,member_tenure_years,months_from_join_to_cancel,basic_cost,calculated_tow_miles,is_nsr,plus_cost,total_cost,tow_destination_latitude,tow_destination_longitude,was_duplicated,was_towed_to_aar_referral,kcl_b_ind_mosaicsgrouping_Autumn Years,kcl_b_ind_mosaicsgrouping_Booming with Confidence,kcl_b_ind_mosaicsgrouping_Cultural Connections,kcl_b_ind_mosaicsgrouping_Family Union,kcl_b_ind_mosaicsgrouping_Flourishing Families,kcl_b_ind_mosaicsgrouping_Power Elite,kcl_b_ind_mosaicsgrouping_Singles and Starters,kcl_b_ind_mosaicsgrouping_Surburban Style,kcl_b_ind_mosaicsgrouping_Thriving Boomers,kcl_b_ind_mosaicsgrouping_Young City Solos
15376998.0,0,0,0,0.0,15.0,0.0,0.0,1.0,0.0,3.0,58.85,0.0,159.0,36.0,,48.87,1.2,0.2,0.0,48.87,24.777026,-42.675286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15378238.0,0,0,0,0.0,10.0,0.0,0.0,0.0,1.7142857142857142,1.7142857142857142,0.0,100.88571428571429,95.87142857142858,47.0,,50.61666666666667,0.8333333333333334,0.0,0.5,51.11666666666667,20.5,-35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15379342.0,0,0,0,1.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,117.7,0.0,14.0,,56.9,1.0,0.0,0.0,56.9,41.428855,-71.19941,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15380386.0,0,0,0,0.0,10.0,0.0,0.0,0.5,0.0,0.0,29.425,0.0,0.0,66.0,779.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15381158.0,0,0,0,,,0.0,0.0,,,,,,,47.0,481.0,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15396417.0,0,0,0,,,0.0,1.0,,,,,,,33.5,306.5,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15397653.0,0,0,1,1.0,0.0,0.0,0.25,,,,,,,39.0,329.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15398940.0,0,0,0,0.0,12.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.0,11.833333333333334,11.833333333333334,25.75,159.0,33.0,0.0,0.5,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15407846.0,0,0,0,0.0,15.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,46.333333333333336,524.6666666666666,34.666666666666664,0.9666666666666667,0.0,0.0,34.666666666666664,41.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15412105.0,0,0,0,1.0,15.0,0.0,0.0,1.0,0.0,1.0,35.5,0.0,30.5,47.0,,28.0,0.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15418098.0,0,0,0,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,91.0,57.0,684.0,30.0,1.6666666666666667,0.0,0.0,30.0,13.666666666666666,-23.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15419088.0,0,0,0,2.0,15.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,21.0,40.2,276.0,28.333333333333332,0.0,0.0,0.0,28.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15430449.0,0,0,0,2.75,15.0,0.0,0.35714285714285715,0.0,1.9090909090909092,1.9090909090909092,0.0,91.63636363636364,72.54545454545455,25.714285714285715,164.4,29.636363636363637,12.427272727272726,0.0,23.727272727272727,53.36363636363637,33.54545454545455,-58.45454545454545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15442114.0,0,0,0,,,0.0,0.0,,,,,,,48.0,518.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15443633.0,0,0,0,0.0,15.0,0.0,0.5,0.5,0.0,0.5,29.425,0.0,26.5,57.25,,55.925,0.0,0.0,0.0,55.925,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15449688.0,0,0,0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15453653.0,0,0,0,1.0,6.0,0.0,0.6666666666666666,0.5,0.0,0.5,38.425,0.0,29.5,40.0,124.0,55.925,8.0,0.0,12.0,67.925,41.372965,-71.218385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15454514.0,0,0,0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.85,35.0,,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15455179.0,0,0,0,0.0,12.0,0.0,0.6666666666666666,0.0,3.0,0.0,0.0,190.7,0.0,35.666666666666664,285.5,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15455629.0,0,0,0,,,0.0,0.0,0.8333333333333334,0.8333333333333334,1.6666666666666667,49.041666666666664,44.166666666666664,68.33333333333333,58.833333333333336,689.1666666666666,48.2,0.8,0.0,0.0,48.2,8.2,-14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15456117.0,0,0,0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,53.0,52.0,588.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15461157.0,0,0,0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.333333333333336,598.3333333333334,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15475767.0,0,0,0,,,0.0,0.0,3.0,0.0,2.0,248.54999999999998,0.0,106.0,47.0,,55.19375,9.625,0.0,16.875,72.06875,35.25217142857143,-61.09311714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15478966.0,0,0,0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,540.0,53.0,0.0,0.5,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15480650.0,0,0,1,0.8,14.6,0.0,0.2857142857142857,0.7142857142857143,0.42857142857142855,0.5714285714285714,37.785714285714285,19.5,35.285714285714285,29.0,148.0,37.833333333333336,8.675,0.0,14.0,51.833333333333336,34.43523166666667,-59.37620999999999,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15482475.0,0,0,0,1.0,4.5,0.0,0.6666666666666666,0.5,0.5,0.0,29.425,18.25,0.0,15.833333333333334,250.5,45.3375,0.0,0.0,0.0,45.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15482844.0,1,0,0,0.5,14.5,0.0,0.0,0.0,0.5,1.0,0.0,16.0,36.25,21.25,28.5,32.0,0.0,0.0,0.0,32.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
15484875.0,0,1,0,0.0,2.0,0.0,0.5,0.0,1.0,0.0,0.0,29.0,0.0,49.0,449.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15486665.0,0,0,0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,533.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15489469.0,0,0,0,1.0,15.0,0.0,0.75,0.0,1.0,1.0,0.0,33.5,30.5,15.5,443.0,29.833333333333332,3.466666666666667,0.0,0.0,29.833333333333332,13.95257,-23.799606666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15493073.0,0,0,0,0.0,13.0,0.0,0.75,0.0,0.6666666666666666,0.6666666666666666,0.0,20.0,30.666666666666668,42.5,49.0,36.5,6.0,0.0,0.0,36.5,41.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15496553.0,0,0,0,,,0.0,0.9090909090909091,4.0,4.0,3.0,522.75,699.0,325.5,13.545454545454545,126.63636363636364,30.3,19.45,0.1,61.4,91.7,20.6,-35.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15497754.0,0,0,0,,,0.0,1.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,63.0,155.02333333333334,30.166666666666668,48.0,540.0,30.095,8.5,0.0,8.5,38.595,32.8,-56.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15499429.0,0,0,0,,,0.0,0.0,0.3333333333333333,0.0,0.0,10.833333333333334,0.0,0.0,34.333333333333336,542.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15501025.0,0,0,0,1.0,11.0,0.0,1.0,0.8,2.4,0.8,73.47999999999999,99.08,44.8,27.2,,38.2125,2.5,0.0,8.25,46.4625,20.946215,-35.685625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15508691.0,0,0,0,,,0.0,0.0,0.6666666666666666,1.0,0.0,20.0,49.23333333333333,0.0,35.333333333333336,,28.810000000000002,7.0,0.3333333333333333,19.0,47.81,41.0,-71.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15510641.0,0,0,0,0.0,5.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,29.0,139.5,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15521221.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,15.75,0.0,14.5,51.0,586.5,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15521862.0,0,0,0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.85,32.0,,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15525247.0,0,0,0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,58.85,0.0,50.5,664.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15526646.0,0,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,276.0,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15527925.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,292.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15535491.0,0,0,0,0.8,12.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,53.0,34.4,18.5,53.0,2.0,0.0,0.0,53.0,20.5,-35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15536849.0,0,0,0,3.0,13.0,0.0,1.0,0.0,0.14285714285714285,0.8571428571428571,0.0,8.407142857142857,45.42857142857143,51.142857142857146,,45.333333333333336,3.6666666666666665,0.16666666666666666,6.0,51.333333333333336,34.166666666666664,-59.166666666666664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15538965.0,0,0,0,0.0,11.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,19.6,724.0,50.5,1.25,0.0,0.0,50.5,10.25,-17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15541631.0,0,0,0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15557739.0,0,0,0,,,0.0,0.0,0.5,0.0,0.0,26.5,0.0,0.0,41.5,381.0,53.0,0.0,0.5,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15563351.0,0,0,0,1.0,11.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,33.5,553.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15565903.0,0,0,0,0.0,15.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,44.5,838.0,35.0,1.6,0.0,0.0,35.0,41.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15567315.0,0,1,0,0.0,15.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,43.5,,32.5,0.95,0.0,0.0,32.5,41.75934,-71.14552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15571228.0,0,0,0,,,0.0,0.0,1.0,2.0,0.0,53.0,85.5,0.0,14.0,125.0,42.5,0.0,0.0,0.0,42.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15576556.0,0,0,0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,40.0,449.5,28.0,0.0,0.0,0.0,28.0,13.666666666666666,-23.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15579353.0,0,0,0,,,0.0,0.5,,,,,,,29.0,252.5,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15587095.0,0,0,0,0.0,6.0,0.0,0.0,,,,,,,44.0,384.0,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15588137.0,0,0,0,1.5,15.0,0.0,0.5,,,,,,,28.0,235.5,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15589236.0,0,0,0,,,1.0,0.5,0.0,0.0,0.5,0.0,0.0,15.0,44.5,534.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15590409.0,0,0,0,,,0.0,0.0,,,,,,,29.0,219.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15603764.0,0,0,0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15605429.0,0,0,0,0.0,15.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,50.44285714285714,50.44285714285714,0.0,43.142857142857146,165.0,51.339999999999996,0.0,0.0,0.0,51.339999999999996,20.7142075,-35.5977925,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15607600.0,0,0,0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,88.25,58.0,648.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15608390.0,0,0,0,0.0,4.0,0.0,0.0,0.0,0.8,1.0,0.0,37.6,35.0,52.2,,44.6,0.8,0.2,0.0,44.6,20.714624999999998,-35.597592500000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15610220.0,0,1,0,1.0,12.714285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,20.5,182.5,53.0,0.5,0.16666666666666666,0.0,53.0,6.833333333333333,-11.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15614426.0,0,0,0,,,1.0,0.0,0.0,2.0,1.0,0.0,117.7,53.0,13.0,,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15618993.0,0,0,0,1.0,13.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.5,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15619923.0,0,0,0,1.0,1.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.6,37.6,304.0,46.75,1.0,0.0,0.0,46.75,10.25,-17.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15644852.0,0,0,0,1.0,15.0,0.0,0.0,,,,,,,48.0,516.0,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15644853.0,0,0,0,2.0,14.25,0.0,0.5,0.0,0.5,0.25,0.0,29.425,13.25,29.75,,55.925,0.0,0.0,0.0,55.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15649942.0,0,0,0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,358.5,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15661227.0,0,0,0,1.0,13.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,26.25,33.857142857142854,214.0,29.1,0.0,0.0,0.0,29.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15672510.0,0,0,0,1.0,7.0,1.0,1.0,0.8333333333333334,0.0,2.6666666666666665,27.083333333333332,0.0,85.33333333333333,35.5,,34.416666666666664,1.0,0.16666666666666666,0.0,34.416666666666664,8.2,-14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15673929.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,528.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15674045.0,0,0,0,,,1.0,0.0,,,,,,,47.0,480.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15685337.0,1,0,0,1.0,8.0,0.0,0.0,0.9375,1.875,0.9375,31.40625,84.84375,30.46875,7.222222222222222,193.0,31.90625,4.075,0.0625,12.5625,44.46875,20.935921875,-35.598628125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15687700.0,0,0,0,,,1.0,0.0,,,,,,,30.5,258.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15689531.0,0,0,0,0.0,14.0,0.0,0.75,0.75,0.75,0.0,39.75,32.625,0.0,48.25,537.5,49.666666666666664,0.3333333333333333,0.0,0.0,49.666666666666664,13.666666666666666,-23.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15689553.0,0,0,0,0.0,0.0,1.0,1.0,0.0,3.2,0.0,0.0,154.4,0.0,47.0,530.0,48.0,0.5,0.0,0.0,48.0,20.5,-35.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15699303.0,0,0,0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,351.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15704791.0,0,0,0,0.0,15.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,73.5,35.5,207.33333333333334,30.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15704880.0,0,0,0,0.0,15.0,0.0,0.0,0.0,1.0,4.0,0.0,58.85,205.0,46.5,258.5,52.7125,0.0,0.0,0.0,52.7125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15727067.0,0,0,0,0.0,15.0,0.0,0.16666666666666666,0.6,1.8,2.6,31.8,80.4,133.05,24.833333333333332,235.8,40.0,5.2,0.0,12.0,52.0,16.4,-28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15728311.0,0,0,0,1.0,14.0,0.0,0.5,0.4,0.0,0.0,13.6,0.0,0.0,27.0,289.0,32.0,9.0,0.0,0.0,32.0,41.0,-71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15731090.0,0,1,0,0.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15732068.0,0,0,0,0.0,5.0,0.0,0.0,0.6666666666666666,0.0,0.0,21.333333333333332,0.0,0.0,44.333333333333336,,32.0,1.0,0.0,0.0,32.0,41.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15737638.0,1,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,316.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15742417.0,0,0,1,0.0,15.0,0.0,0.5454545454545454,0.4444444444444444,1.5555555555555556,0.6666666666666666,14.444444444444445,50.55555555555556,20.333333333333332,32.72727272727273,216.0,30.805555555555557,0.0,0.2222222222222222,0.0,31.694444444444443,16.564898,-28.467912000000002,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15744678.0,0,0,0,,,0.0,0.8333333333333334,2.0,1.0,0.0,87.0,45.25,0.0,26.833333333333332,252.66666666666666,26.2,0.0,0.0,1.4,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15776739.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15781871.0,0,0,0,,,0.0,0.0,,,,,,,77.0,849.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15783249.0,0,0,0,,,1.0,0.0,,,,,,,57.0,600.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15791372.0,0,0,0,0.0,15.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,100.6,47.0,,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15792915.0,0,0,0,0.0,12.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,49.0,407.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15793164.0,0,0,0,0.0,15.0,0.0,0.0,3.0,0.0,3.0,159.0,0.0,159.0,48.0,552.0,31.8,0.0,0.0,0.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15795193.0,0,0,0,1.0,12.0,0.0,1.0,3.090909090909091,0.0,1.2727272727272727,132.86818181818182,0.0,86.54545454545455,23.545454545454547,,45.30499999999999,2.6,0.0,6.0,51.30499999999999,20.5,-35.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15795306.0,0,0,0,0.0,15.0,0.0,0.0,1.6666666666666667,0.0,0.16666666666666666,103.08333333333333,0.0,7.541666666666667,37.5,493.0,41.54,1.6,0.0,1.2,42.739999999999995,30.9002275,-53.374300000000005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15795381.0,0,1,0,,,0.0,0.0,2.0,0.0,1.0,117.7,0.0,53.0,65.0,,55.925,0.0,0.0,0.0,55.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15796823.0,0,0,0,,,0.0,0.0,,,,,,,55.0,575.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15799849.0,0,0,0,0.8,10.2,0.0,0.6,0.0,0.6,0.0,0.0,35.31,0.0,29.2,,55.925,5.0,0.0,3.0,58.925,41.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15801383.0,0,0,0,1.0,15.0,0.0,0.75,0.5789473684210527,0.5789473684210527,1.736842105263158,34.07105263157896,34.07105263157896,95.43947368421051,35.3,13.0,53.39736842105263,0.3684210526315789,0.0,0.3157894736842105,53.713157894736845,7.6875,-13.3125,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15820009.0,0,0,0,4.0,15.0,0.0,0.0,,,,,,,24.666666666666668,176.33333333333334,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15823177.0,0,0,0,0.0,10.0,0.0,0.8,0.0,0.2,0.4,0.0,5.0,20.2,27.4,73.0,30.666666666666668,30.333333333333332,0.0,84.0,114.66666666666667,40.666666666666664,-72.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15824313.0,0,0,0,,,0.0,0.6666666666666666,0.0,2.3333333333333335,2.0,0.0,99.06666666666666,69.33333333333333,49.0,541.0,35.987500000000004,1.3333333333333333,0.08333333333333333,0.0,35.987500000000004,9.11111111111111,-15.777777777777779,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15824678.0,0,0,0,,,0.0,1.0,0.5,0.5,0.5,15.25,15.25,15.25,58.0,648.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15829259.0,0,0,0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,439.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
